network,platform,latitude,longitude,date,air_pressure(mBar),qcFlag 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T10:09:00Z,1022.99,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T10:30:00Z,1016.8,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T10:30:00Z,1015.91,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T10:30:00Z,1018.5,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T10:30:00Z,1016.48,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T10:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T10:39:00Z,1018.55,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T10:39:00Z,1023.44,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-06T11:00:00Z,1017.3,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-06T11:00:00Z,1017.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-06T11:00:00Z,1014.7,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-06T11:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T11:00:00Z,1017.18,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T11:00:00Z,1016.32,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T11:00:00Z,1018.9,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T11:00:00Z,1016.82,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T11:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-06T11:00:00Z,1014.0,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-06T11:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:068,27.2970,-97.4049,2005-08-06T11:00:00Z,1015.4,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T11:09:00Z,1018.87,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T11:09:00Z,1023.69,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T11:30:00Z,1017.15,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T11:30:00Z,1016.51,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T11:30:00Z,1019.1,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T11:30:00Z,1017.11,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T11:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T11:39:00Z,1019.12,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T11:39:00Z,1023.88,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-06T12:00:00Z,1017.6,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-06T12:00:00Z,1017.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-06T12:00:00Z,1015.2,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-06T12:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T12:00:00Z,1017.39,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T12:00:00Z,1016.84,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T12:00:00Z,1019.4,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T12:00:00Z,1017.19,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T12:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-06T12:00:00Z,1014.4,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-06T12:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T12:09:00Z,1019.44,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T12:10:00Z,1023.95,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T12:30:00Z,1017.71,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T12:30:00Z,1016.96,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T12:30:00Z,1019.8,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T12:30:00Z,1017.45,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T12:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T12:39:00Z,1019.76,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T12:39:00Z,1024.2,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-06T13:00:00Z,1018.3,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-06T13:00:00Z,1018.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-06T13:00:00Z,1016.2,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-06T13:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T13:00:00Z,1017.59,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T13:00:00Z,1017.29,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T13:00:00Z,1019.8,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T13:00:00Z,1017.38,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T13:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-06T13:00:00Z,1014.9,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-06T13:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:068,27.2970,-97.4049,2005-08-06T13:00:00Z,1016.3,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T13:09:00Z,1019.82,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T13:09:00Z,1024.2,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T13:30:00Z,1017.84,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T13:30:00Z,1017.57,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T13:30:00Z,1020.1,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T13:30:00Z,1017.73,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T13:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T13:39:00Z,1020.07,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T13:39:00Z,1024.45,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-06T14:00:00Z,1018.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-06T14:00:00Z,1016.8,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-06T14:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T14:00:00Z,1018.03,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T14:00:00Z,1017.84,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T14:00:00Z,1020.3,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T14:00:00Z,1017.89,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T14:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-06T14:00:00Z,1015.4,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-06T14:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:068,27.2970,-97.4049,2005-08-06T14:00:00Z,1016.9,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T14:09:00Z,1020.33,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T14:09:00Z,1024.52,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T14:30:00Z,1018.21,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T14:30:00Z,1018.28,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T14:30:00Z,1020.6,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T14:30:00Z,1017.83,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T14:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T14:39:00Z,1020.64,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T14:39:00Z,1024.58,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-06T15:00:00Z,1018.6,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-06T15:00:00Z,1018.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-06T15:00:00Z,1017.1,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-06T15:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T15:00:00Z,1018.31,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T15:00:00Z,1018.51,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T15:00:00Z,1020.7,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T15:00:00Z,1017.8,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T15:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-06T15:00:00Z,1016.1,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-06T15:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T15:09:00Z,1020.71,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T15:09:00Z,1024.71,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T15:30:00Z,1018.44,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T15:30:00Z,1018.63,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T15:30:00Z,1020.9,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T15:30:00Z,1017.92,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T15:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T15:39:00Z,1020.9,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T15:39:00Z,1024.9,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-06T16:00:00Z,1018.6,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-06T16:00:00Z,1019.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-06T16:00:00Z,1016.8,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-06T16:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T16:00:00Z,1018.46,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T16:00:00Z,1018.82,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T16:00:00Z,1021.0,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T16:00:00Z,1018.12,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T16:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-06T16:00:00Z,1016.2,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-06T16:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:068,27.2970,-97.4049,2005-08-06T16:00:00Z,1017.5,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T16:09:00Z,1021.03,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T16:10:00Z,1024.96,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T16:30:00Z,1018.4,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T16:30:00Z,1018.68,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T16:30:00Z,1021.1,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T16:30:00Z,1018.13,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T16:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T16:39:00Z,1021.09,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T16:39:00Z,1024.9,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-06T17:00:00Z,1018.6,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-06T17:00:00Z,1018.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-06T17:00:00Z,1016.5,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-06T17:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T17:00:00Z,1018.34,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T17:00:00Z,1018.36,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T17:00:00Z,1020.7,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T17:00:00Z,1017.99,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T17:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-06T17:00:00Z,1016.2,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-06T17:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:068,27.2970,-97.4049,2005-08-06T17:00:00Z,1017.3,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T17:09:00Z,1020.71,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T17:09:00Z,1024.77,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T17:30:00Z,1018.11,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T17:30:00Z,1018.14,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T17:30:00Z,1020.7,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T17:30:00Z,1017.89,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T17:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T17:39:00Z,1020.71,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T17:39:00Z,1024.64,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-06T18:00:00Z,1018.3,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-06T18:00:00Z,1018.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-06T18:00:00Z,1016.0,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-06T18:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T18:00:00Z,1017.81,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T18:00:00Z,1018.22,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T18:00:00Z,1020.6,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T18:00:00Z,1017.72,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T18:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-06T18:00:00Z,1015.6,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-06T18:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T18:09:00Z,1020.58,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T18:09:00Z,1024.39,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T18:30:00Z,1017.57,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T18:30:00Z,1018.27,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T18:30:00Z,1020.5,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T18:30:00Z,1017.6,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T18:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T18:39:00Z,1020.52,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T18:40:00Z,1024.33,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-06T19:00:00Z,1017.6,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-06T19:00:00Z,1017.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-06T19:00:00Z,1015.7,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-06T19:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T19:00:00Z,1017.06,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T19:00:00Z,1017.86,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T19:00:00Z,1020.1,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T19:00:00Z,1017.34,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T19:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-06T19:00:00Z,1015.0,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-06T19:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:068,27.2970,-97.4049,2005-08-06T19:00:00Z,1016.2,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T19:09:00Z,1020.14,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T19:09:00Z,1024.01,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T19:30:00Z,1016.77,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T19:30:00Z,1017.35,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T19:30:00Z,1019.8,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T19:30:00Z,1017.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T19:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T19:39:00Z,1019.82,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T19:39:00Z,1023.69,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-06T20:00:00Z,1017.3,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-06T20:00:00Z,1017.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-06T20:00:00Z,1015.1,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-06T20:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T20:00:00Z,1016.53,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T20:00:00Z,1016.82,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T20:00:00Z,1019.5,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T20:00:00Z,1016.78,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T20:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-06T20:00:00Z,1014.5,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-06T20:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:068,27.2970,-97.4049,2005-08-06T20:00:00Z,1015.5,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T20:09:00Z,1019.5,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T20:09:00Z,1023.44,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T20:30:00Z,1016.28,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T20:30:00Z,1016.5,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T20:30:00Z,1019.1,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T20:30:00Z,1016.52,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T20:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T20:39:00Z,1019.06,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T20:39:00Z,1023.31,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-06T21:00:00Z,1016.6,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-06T21:00:00Z,1014.6,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-06T21:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T21:00:00Z,1016.1,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T21:00:00Z,1016.12,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T21:00:00Z,1018.8,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T21:00:00Z,1016.19,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T21:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-06T21:00:00Z,1013.3,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-06T21:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T21:09:00Z,1018.8,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T21:09:00Z,1023.06,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T21:30:00Z,1015.8,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T21:30:00Z,1015.87,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T21:30:00Z,1018.4,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T21:30:00Z,1015.89,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T21:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T21:39:00Z,1018.42,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T21:39:00Z,1022.68,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-06T22:00:00Z,1015.9,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-06T22:00:00Z,1013.8,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-06T22:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T22:00:00Z,1015.4,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T22:00:00Z,1015.5,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T22:00:00Z,1018.4,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T22:00:00Z,1015.48,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T22:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2005-08-06T22:00:00Z,1012.7,11111222 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2005-08-06T22:00:00Z,9999.0,11144222 
TCOON,ioos:station:TCOON:068,27.2970,-97.4049,2005-08-06T22:00:00Z,1013.8,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T22:09:00Z,1018.36,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T22:09:00Z,1022.17,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T22:30:00Z,1014.94,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T22:30:00Z,1015.1,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T22:30:00Z,1017.9,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T22:30:00Z,1015.1,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T22:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T22:39:00Z,1017.92,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T22:39:00Z,1021.91,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-06T23:00:00Z,1015.6,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-06T23:00:00Z,1013.5,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-06T23:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-06T23:00:00Z,1014.59,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-06T23:00:00Z,1014.9,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-06T23:00:00Z,1017.6,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-06T23:00:00Z,1014.87,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-06T23:00:00Z,9999.0,11144222 
