network,platform,latitude,longitude,date,relative_humidity,qcFlag 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-29T22:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-29T22:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-29T22:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-29T22:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-29T22:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-29T22:39:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-29T23:00:00Z,67.7,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-29T23:00:00Z,67.7,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-29T23:00:00Z,71.2,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-29T23:00:00Z,71.2,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-29T23:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-29T23:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-29T23:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-29T23:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-29T23:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-29T23:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-29T23:09:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-29T23:30:00Z,72.3,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-29T23:30:00Z,72.3,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-29T23:30:00Z,69.1,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-29T23:30:00Z,69.1,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-29T23:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-29T23:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-29T23:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-29T23:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-29T23:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-29T23:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-29T23:39:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T00:00:00Z,71.5,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T00:00:00Z,71.5,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T00:00:00Z,59.9,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T00:00:00Z,59.9,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T00:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T00:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T00:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T00:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T00:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T00:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T00:09:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T00:30:00Z,69.7,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T00:30:00Z,69.7,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T00:30:00Z,65.5,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T00:30:00Z,65.5,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T00:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T00:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T00:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T00:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T00:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T00:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T00:39:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T01:00:00Z,62.4,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T01:00:00Z,62.4,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T01:00:00Z,59.9,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T01:00:00Z,59.9,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T01:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T01:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T01:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T01:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T01:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T01:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T01:09:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T01:30:00Z,60.6,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T01:30:00Z,60.6,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T01:30:00Z,59.8,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T01:30:00Z,59.8,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T01:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T01:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T01:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T01:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T01:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T01:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T01:39:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T02:00:00Z,66.7,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T02:00:00Z,66.7,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T02:00:00Z,59.9,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T02:00:00Z,59.9,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T02:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T02:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T02:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T02:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T02:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T02:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T02:09:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T02:30:00Z,60.1,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T02:30:00Z,60.1,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T02:30:00Z,64.9,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T02:30:00Z,64.9,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T02:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T02:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T02:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T02:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T02:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T02:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T02:39:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T03:00:00Z,61.8,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T03:00:00Z,61.8,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T03:00:00Z,62.8,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T03:00:00Z,62.8,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T03:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T03:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T03:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T03:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T03:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T03:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T03:09:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T03:30:00Z,60.3,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T03:30:00Z,60.3,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T03:30:00Z,68.2,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T03:30:00Z,68.2,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T03:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T03:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T03:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T03:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T03:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T03:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T03:39:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T04:00:00Z,72.3,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T04:00:00Z,72.3,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T04:00:00Z,71.0,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T04:00:00Z,71.0,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T04:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T04:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T04:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T04:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T04:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T04:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T04:09:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T04:30:00Z,73.2,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T04:30:00Z,73.2,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T04:30:00Z,71.0,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T04:30:00Z,71.0,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T04:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T04:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T04:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T04:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T04:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T04:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T04:39:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T05:00:00Z,80.9,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T05:00:00Z,80.9,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T05:00:00Z,69.3,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T05:00:00Z,69.3,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T05:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T05:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T05:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T05:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T05:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T05:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T05:09:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T05:30:00Z,75.2,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T05:30:00Z,75.2,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T05:30:00Z,67.1,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T05:30:00Z,67.1,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T05:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T05:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T05:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T05:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T05:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T05:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T05:39:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T06:00:00Z,80.4,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T06:00:00Z,80.4,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T06:00:00Z,68.9,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T06:00:00Z,68.9,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T06:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T06:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T06:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T06:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T06:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T06:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T06:09:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T06:30:00Z,75.7,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T06:30:00Z,75.7,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T06:30:00Z,67.1,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T06:30:00Z,67.1,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T06:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T06:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T06:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T06:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T06:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T06:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T06:39:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T07:00:00Z,73.6,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T07:00:00Z,73.6,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T07:00:00Z,69.0,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T07:00:00Z,69.0,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T07:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T07:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T07:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T07:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T07:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T07:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T07:09:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T07:30:00Z,75.5,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T07:30:00Z,75.5,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T07:30:00Z,66.3,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T07:30:00Z,66.3,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T07:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T07:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T07:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T07:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T07:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T07:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T07:39:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T08:00:00Z,79.7,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T08:00:00Z,79.7,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T08:00:00Z,66.3,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T08:00:00Z,66.3,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T08:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T08:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T08:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T08:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T08:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T08:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T08:09:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T08:30:00Z,78.7,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T08:30:00Z,78.7,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T08:30:00Z,69.7,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T08:30:00Z,69.7,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T08:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T08:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T08:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T08:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T08:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T08:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T08:39:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T09:00:00Z,78.0,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T09:00:00Z,78.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T09:00:00Z,68.9,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T09:00:00Z,68.9,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T09:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T09:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T09:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T09:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T09:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T09:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T09:09:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T09:30:00Z,76.6,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T09:30:00Z,76.6,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T09:30:00Z,69.2,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T09:30:00Z,69.2,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T09:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T09:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T09:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T09:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T09:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T09:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T09:39:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T10:00:00Z,77.4,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T10:00:00Z,77.4,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T10:00:00Z,69.4,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T10:00:00Z,69.4,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T10:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T10:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T10:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T10:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T10:09:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T10:09:00Z,100.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T10:09:00Z,100.0,11111222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T10:30:00Z,71.1,22222222 
TABS,ioos:station:TABS:H,27.8674,-96.5433,2005-08-30T10:30:00Z,71.1,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T10:30:00Z,72.6,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-30T10:30:00Z,72.6,11111222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-30T10:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T10:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-30T10:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T10:39:00Z,100.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-30T10:39:00Z,100.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-30T10:39:00Z,100.0,22222222 
